id,name,nationality,sex,dob,height,weight,sport,gold,silver,bronze,population,gdp_per_capita
57676016,Tabea Kemme,GER,female,12/14/91,1.7,56.0,football,1,0,0,81413145.0,41313.3139945434
990975913,Taciana Lima,GBS,female,12/17/83,1.64,48.0,judo,0,0,0,1844325.0,572.988428543071
158812525,Tadas Suskevicius,LTU,male,5/22/85,1.77,64.0,athletics,0,0,0,2910199.0,14147.0493792403
134631716,Tadesse Abraham,SUI,male,8/12/82,1.78,61.0,athletics,0,0,0,8286976.0,80945.0792194742
359507589,Taehoon Lee,KOR,male,5/18/86,1.8,74.0,sailing,0,0,0,50617045.0,27221.5240509661
965284155,Taehun Kim,KOR,male,8/15/94,1.82,59.0,taekwondo,0,0,1,50617045.0,27221.5240509661
589375724,Taehwan Park,KOR,male,9/27/89,1.83,73.0,aquatics,0,0,0,50617045.0,27221.5240509661
193649296,Tafese Seboka,ETH,male,9/29/93,1.77,66.0,athletics,0,0,0,99390750.0,619.169406475891
768671420,Tagir Khaibulaev,RUS,male,7/24/84,1.82,100.0,judo,0,0,0,144096812.0,9092.58053606884
539157373,Taha Akgul,TUR,male,11/22/90,1.92,125.0,wrestling,1,0,0,78665830.0,9125.68758972936
136534456,Tahesia Harrigan-Scott,IVB,female,2/15/82,1.58,56.0,athletics,0,0,0,30117.0,
477470052,Tahir Guelec,GER,male,2/25/93,1.91,82.0,taekwondo,0,0,0,81413145.0,41313.3139945434
161917472,Tahir Walsh,ANT,male,2/24/94,1.82,91.0,athletics,0,0,0,91818.0,13714.7319616988
485849268,Taimuraz Friev Naskidaeva,ESP,male,9/15/86,1.76,84.0,wrestling,0,0,0,46418269.0,25831.5823052954
871329009,Taina Halasima,TGA,female,12/11/97,1.63,65.0,athletics,0,0,0,106170.0,4098.54392925825
346992499,Taina Paixao,BRA,female,11/29/91,1.71,69.0,basketball,0,0,0,207847528.0,8538.5899749574
605417556,Tairat Bunsuk,THA,male,1/11/93,1.61,69.0,weightlifting,0,0,0,67959359.0,5814.76976382355
449390990,Tais Balconi,BRA,female,4/11/91,1.64,63.0,rugby sevens,0,0,0,207847528.0,8538.5899749574
658175291,Tais Rochel,BRA,female,10/16/83,1.65,61.0,fencing,0,0,0,207847528.0,8538.5899749574
615179383,Taiwo Awoniyi,NGR,male,8/12/97,1.82,71.0,football,0,0,0,182201962.0,2640.2907388575
615764014,Taizo Sugitani,JPN,male,6/27/76,1.7,63.0,equestrian,0,0,0,126958472.0,32477.2151449234
799687468,Takaharu Furukawa,JPN,male,8/9/84,1.74,89.0,archery,0,0,0,126958472.0,32477.2151449234
25012659,Takamasa Kitagawa,JPN,male,9/5/96,1.77,69.0,athletics,0,0,0,126958472.0,32477.2151449234
654328504,Takanori Nagase,JPN,male,10/14/93,1.81,81.0,judo,0,0,1,126958472.0,32477.2151449234
599789748,Takashi Eto,JPN,male,2/5/91,1.83,67.0,athletics,0,0,0,126958472.0,32477.2151449234
511495606,Takayuki Tanii,JPN,male,2/14/83,1.67,57.0,athletics,0,0,0,126958472.0,32477.2151449234
784189307,Takeshi Matsuda,JPN,male,6/23/84,1.84,84.0,aquatics,0,0,1,126958472.0,32477.2151449234
313024850,Takuma Asano,JPN,male,11/10/94,1.71,70.0,football,0,0,0,126958472.0,32477.2151449234
247907284,Takumi Minamino,JPN,male,1/16/95,1.74,67.0,football,0,0,0,126958472.0,32477.2151449234
798091579,Takuro Fujii,JPN,male,4/21/85,1.84,82.0,aquatics,0,0,0,126958472.0,32477.2151449234
874798045,Takuya Haneda,JPN,male,7/17/87,1.75,70.0,canoe,0,0,1,126958472.0,32477.2151449234
416084708,Takuya Iwanami,JPN,male,6/18/94,1.86,72.0,football,0,0,0,126958472.0,32477.2151449234
536937695,Talent Mandaza,ZIM,female,12/11/85,1.58,60.0,football,0,0,0,15602751.0,924.143819253412
808567905,Tales Cerdeira,BRA,male,1/21/87,,,aquatics,0,0,0,207847528.0,8538.5899749574
842617684,Talgat Ilyasov,AUS,male,2/25/81,1.75,74.0,wrestling,0,0,0,23781169.0,56310.9629933721
74177936,Taliqua Clancy,AUS,female,6/25/92,1.84,68.0,volleyball,0,0,0,23781169.0,56310.9629933721
99503989,Talisa Lanoe,KEN,female,7/25/94,1.67,50.0,aquatics,0,0,0,46050302.0,1376.71282894881
296747783,Talita Baqlah,JOR,female,10/27/95,1.72,62.0,aquatics,0,0,0,7594547.0,4940.04583574111
122731267,Talita Marie Te Flan,CIV,female,6/2/95,1.76,63.0,aquatics,0,0,0,22701556.0,1398.98995768413
302432944,Talita Rocha,BRA,female,8/29/82,1.81,64.0,volleyball,0,0,0,207847528.0,8538.5899749574
877029068,Talles Frederico Silva,BRA,male,8/20/91,1.9,78.0,athletics,0,0,0,207847528.0,8538.5899749574
318548853,Tamara Csipes,HUN,female,8/24/89,1.76,78.0,canoe,1,0,0,9844686.0,12363.5434596539
732795832,Tamara Echegoyen Dominguez,ESP,female,2/17/84,1.74,70.0,sailing,0,0,0,46418269.0,25831.5823052954
818897478,Tamara Horacek,FRA,female,11/5/95,1.79,80.0,handball,0,1,0,66808385.0,36205.5681017036
215126261,Tamara Tatham,CAN,female,8/19/85,1.85,79.0,basketball,0,0,0,35851774.0,43248.529909341
168420206,Tamara Vega,MEX,female,3/15/93,1.59,59.0,modern pentathlon,0,0,0,127017224.0,9005.02426497766
431927399,Tamas Decsi,HUN,male,10/15/82,1.78,82.0,fencing,0,0,0,9844686.0,12363.5434596539
19585487,Tamas Kenderesi,HUN,male,12/13/96,1.86,75.0,aquatics,0,0,1,9844686.0,12363.5434596539
423484722,Tamas Lorincz,HUN,male,12/20/86,1.72,75.0,wrestling,0,0,0,9844686.0,12363.5434596539
540557883,Tamas Somoracz,HUN,male,4/11/92,1.95,92.0,canoe,0,0,0,9844686.0,12363.5434596539
270561251,Tamas Toth,HUN,male,5/29/89,1.75,65.0,triathlon,0,0,0,9844686.0,12363.5434596539
82978460,Tameka Butt,AUS,female,6/16/91,1.58,55.0,football,0,0,0,23781169.0,56310.9629933721
845644172,Tameka Williams,SKN,female,8/31/89,,,athletics,0,0,0,55572.0,15771.9455041308
578801610,Tamika Catchings,USA,female,7/21/79,1.85,77.0,basketball,1,0,0,321418820.0,56115.7184261955
655850700,Tamila Holub,POR,female,5/15/99,1.75,62.0,aquatics,0,0,0,10348648.0,19222.1500764153
835127329,Tamirat Tola,ETH,male,8/11/91,1.81,59.0,athletics,0,0,1,99390750.0,619.169406475891
19869535,Tamires,BRA,female,10/10/87,1.61,54.0,football,0,0,0,207847528.0,8538.5899749574
267796493,Tamires Lima de Araujo,BRA,female,5/16/94,1.8,77.0,handball,0,0,0,207847528.0,8538.5899749574
120820876,Tammy Takagi,BRA,female,3/11/91,1.61,59.0,aquatics,0,0,0,207847528.0,8538.5899749574
425857389,Tamsin Cook,AUS,female,12/25/98,1.7,61.0,aquatics,0,1,0,23781169.0,56310.9629933721
14783411,Tan Tai Hoang,VIE,male,3/30/90,1.65,84.0,weightlifting,0,0,0,91703800.0,2111.13802366815
395892993,Tanel Kangert,EST,male,3/11/87,1.78,66.0,cycling,0,0,0,1311998.0,17118.5042003236
338003590,Tanel Laanmae,EST,male,9/29/89,1.83,95.0,athletics,0,0,0,1311998.0,17118.5042003236
198967774,Tanguy Cosyns,BEL,male,6/29/91,1.74,70.0,hockey,0,1,0,11285721.0,40324.0277657215
572093564,Tania Arrayales,MEX,female,8/1/96,1.58,53.0,fencing,0,0,0,127017224.0,9005.02426497766
401251209,Tania Cagnotto,ITA,female,5/15/85,1.6,53.0,aquatics,0,1,1,60802085.0,29957.8043154372
415410367,Tania Calvo Barbero,ESP,female,6/26/92,1.66,64.0,cycling,0,0,0,46418269.0,25831.5823052954
424029874,Tania di Mario,ITA,female,5/4/79,1.68,62.0,aquatics,0,1,0,60802085.0,29957.8043154372
644104998,Tanja Frank,AUT,female,1/24/93,1.67,57.0,sailing,0,0,1,8611088.0,43774.985173612
39470367,Tanja Kylliainen,FIN,female,1/30/93,1.55,57.0,aquatics,0,0,0,5482013.0,42311.0362306446
103257404,Tanja Perec,CRO,female,6/8/92,1.66,85.0,shooting,0,0,0,4224404.0,11535.8293558997
65779574,Tanja Zakelj,SLO,female,9/15/88,1.59,56.0,cycling,0,0,0,2063768.0,20726.5398863708
807845971,Tanumafili Malietoa Jungblut,ASA,male,6/10/90,1.88,93.0,weightlifting,0,0,0,55538.0,
410068536,Tanya Acosta,ARG,female,3/11/91,1.82,70.0,volleyball,0,0,0,43416755.0,13431.8783398577
520555163,Tanya Holliday,AUS,female,9/21/88,1.67,52.0,athletics,0,0,0,23781169.0,56310.9629933721
467489703,Tanya Seymour,RSA,female,11/5/83,1.65,57.0,equestrian,0,0,0,54956920.0,5723.97335690212
530816831,Tanyaporn Prucksakorn,THA,female,1/8/90,1.68,70.0,shooting,0,0,0,67959359.0,5814.76976382355
725478923,Tao Tian,CHN,male,4/8/94,1.72,85.0,weightlifting,0,1,0,1371220000.0,8027.68381013907
701625147,Taoufik Makhloufi,ALG,male,4/29/88,1.7,67.0,athletics,0,2,0,39666519.0,4206.03123244958
152333159,Tapio Nirkko,FIN,male,8/24/84,1.94,96.0,sailing,0,0,0,5482013.0,42311.0362306446
366332579,Tara Pacheco van Rijnsoever,ESP,female,10/3/88,1.67,63.0,sailing,0,0,0,46418269.0,25831.5823052954
347121929,Tara Whitten,CAN,female,7/13/80,1.66,67.0,cycling,0,0,0,35851774.0,43248.529909341
292576070,Taras Mishchuk,UKR,male,7/22/95,1.87,85.0,canoe,0,0,1,45198200.0,2114.95471628444
962319848,Tarasue Barnett,JAM,female,9/10/93,1.78,81.0,athletics,0,0,0,2725941.0,5232.02458271187
335960074,Tarek Ayad,EGY,male,5/29/87,1.8,75.0,fencing,0,0,0,91508084.0,3614.74676616271
769863760,Tarek Aziz Benaissa,ALG,male,4/7/91,1.7,66.0,wrestling,0,0,0,39666519.0,4206.03123244958
993851056,Tarik Langat Akdag,TUR,male,6/16/88,1.76,60.0,athletics,0,0,0,78665830.0,9125.68758972936
511260324,Tariq Ahmed Al-Amri,KSA,male,12/23/90,1.65,49.0,athletics,0,0,0,31540372.0,20481.7453220484
108994538,Taro Daniel,JPN,male,1/27/93,1.91,76.0,tennis,0,0,0,126958472.0,32477.2151449234
579881556,Taru Kuoppa,FIN,female,11/14/83,1.73,63.0,archery,0,0,0,5482013.0,42311.0362306446
373794222,Taryn Suttie,CAN,female,12/7/90,1.83,103.0,athletics,0,0,0,35851774.0,43248.529909341
729866752,Tasa Jiya,NED,female,9/16/97,1.84,68.0,athletics,0,0,0,16936520.0,44299.768085383
244910670,Tasama Moogas,ISR,male,2/2/88,1.64,53.0,athletics,0,0,0,8380400.0,35728.0934951515
983364224,Tashreeq Morris,RSA,male,5/13/94,1.89,74.0,football,0,0,0,54956920.0,5723.97335690212
858607766,Tatenda Tsumba,ZIM,male,11/12/91,1.83,79.0,athletics,0,0,0,15602751.0,924.143819253412
245946322,Tatiana Ariza,COL,female,2/21/91,1.61,52.0,football,0,0,0,48228704.0,6056.14771720405
878935662,Tatiana Barsuk,RUS,female,2/22/85,1.7,66.0,shooting,0,0,0,144096812.0,9092.58053606884
539307863,Tatiana Chisca,MDA,female,7/19/95,1.75,60.0,aquatics,0,0,0,3554150.0,1848.06180430428
981120716,Tatiana Drozdovskaya,BLR,female,12/6/78,1.75,69.0,sailing,0,0,0,9513000.0,5740.45649479562
6056876,Tatiana Erokhina,RUS,female,9/7/84,1.85,73.0,handball,1,0,0,144096812.0,9092.58053606884
374496832,Tatiana Guderzo,ITA,female,8/22/84,1.6,55.0,cycling,0,0,0,60802085.0,29957.8043154372
326358515,Tatiana Kosheleva,RUS,female,12/23/88,1.91,67.0,volleyball,0,0,0,144096812.0,9092.58053606884
192110887,Tatiana Logunova,RUS,female,7/3/80,1.74,62.0,fencing,0,0,1,144096812.0,9092.58053606884
737519683,Tatiana Soledad Rizzo,ARG,female,12/30/86,1.78,64.0,volleyball,0,0,0,43416755.0,13431.8783398577
829450313,Tatiane Pacheco,BRA,female,10/16/90,1.81,69.0,basketball,0,0,0,207847528.0,8538.5899749574
12705539,Tatiele Roberta de Carvalho,BRA,female,11/22/89,1.56,50.0,athletics,0,0,0,207847528.0,8538.5899749574
848018614,Tatjana Djekanovic,BIH,female,2/25/97,1.68,54.0,shooting,0,0,0,3810416.0,4249.3303131949
177848801,Tatjana Pinto,GER,female,7/2/92,1.7,56.0,athletics,0,0,0,81413145.0,41313.3139945434
854144627,Tatsiana Khaladovich,BLR,female,6/21/91,1.81,83.0,athletics,0,0,0,9513000.0,5740.45649479562
993489737,Tatsiana Korzh,BLR,female,3/17/93,1.75,75.0,athletics,0,0,0,9513000.0,5740.45649479562
880574161,Tatsiana Kukhta,BLR,female,6/13/90,1.85,77.0,rowing,0,0,0,9513000.0,5740.45649479562
133803510,Tatsiana Likhtarovich,BLR,female,3/29/88,1.8,67.0,basketball,0,0,0,9513000.0,5740.45649479562
179784825,Tatsiana Piatrenia,BLR,female,10/18/81,1.65,52.0,gymnastics,0,0,0,9513000.0,5740.45649479562
194275450,Tatsiana Sharakova,BLR,female,7/31/84,1.6,52.0,cycling,0,0,0,9513000.0,5740.45649479562
840107784,Tatyana Troina,BLR,female,6/30/81,1.88,78.0,basketball,0,0,0,9513000.0,5740.45649479562
13841357,Tavis Bailey,USA,male,1/6/92,1.91,124.0,athletics,0,0,0,321418820.0,56115.7184261955
385700766,Tawin Hanprab,THA,male,8/1/98,1.81,58.0,taekwondo,0,1,0,67959359.0,5814.76976382355
417534147,Taybe Mustafa Yusein,BUL,female,5/4/91,1.63,63.0,wrestling,0,0,0,7177991.0,6993.47735975728
928304511,Taylor Curran,CAN,male,5/19/92,1.83,80.0,hockey,0,0,0,35851774.0,43248.529909341
849242377,Taylor Ellis-Watson,USA,female,5/6/93,,,athletics,1,0,0,321418820.0,56115.7184261955
45282983,Taylor Madison Ruck,CAN,female,5/28/00,1.83,60.0,aquatics,0,0,2,35851774.0,43248.529909341
721284471,Taylor McKeown,AUS,female,3/17/95,1.78,65.0,aquatics,0,1,0,23781169.0,56310.9629933721
240962566,Taylor Milne,CAN,male,9/14/81,1.65,60.0,athletics,0,0,0,35851774.0,43248.529909341
32103246,Taylor Phinney,USA,male,6/27/90,1.96,81.0,cycling,0,0,0,321418820.0,56115.7184261955
84694873,Taylor Sander,USA,male,3/17/92,1.96,80.0,volleyball,0,0,1,321418820.0,56115.7184261955
288362768,Taylor Worth,AUS,male,1/8/91,1.74,60.0,archery,0,0,1,23781169.0,56310.9629933721
58561312,Teau McKenzie,COK,female,3/12/95,1.83,67.0,sailing,0,0,0,,
777261301,Tebogo Moerane,RSA,male,4/7/95,1.67,64.0,football,0,0,0,54956920.0,5723.97335690212
93902028,Teddy Atine - Venel,FRA,male,3/16/85,1.84,77.0,athletics,0,0,0,66808385.0,36205.5681017036
714540580,Teddy Riner,FRA,male,4/7/89,2.03,139.0,judo,1,0,0,66808385.0,36205.5681017036
97224345,Tega Odele,NGR,male,12/6/95,1.88,80.0,athletics,0,0,0,182201962.0,2640.2907388575
606135754,Teja Belak,SLO,female,4/22/94,1.57,48.0,gymnastics,0,0,0,2063768.0,20726.5398863708
556483244,Teliana Pereira,BRA,female,7/20/88,1.67,62.0,tennis,0,0,0,207847528.0,8538.5899749574
670067598,Telma Monteiro,POR,female,12/27/85,1.61,57.0,judo,0,0,1,10348648.0,19222.1500764153
781746584,Telma Santos,POR,female,8/1/83,1.63,55.0,badminton,0,0,0,10348648.0,19222.1500764153
679960058,Temuujin Purevjav,MGL,male,6/2/94,1.73,63.0,taekwondo,0,0,0,2959134.0,3967.82938559498
261206041,Temuulen Battulga,MGL,male,10/7/88,1.83,124.0,judo,0,0,0,2959134.0,3967.82938559498
7619971,Teodorico Caporaso,ITA,male,9/14/87,1.7,55.0,athletics,0,0,0,60802085.0,29957.8043154372
743311898,Teofilo Gutierrez,COL,male,5/17/85,1.8,82.0,football,0,0,0,48228704.0,6056.14771720405
675969120,Teofimo Andres Lopez Rivera,HON,male,7/30/97,1.76,,boxing,0,0,0,8075060.0,2528.89354988523
620846374,Teona Bostashvili,GEO,female,1/19/98,1.64,52.0,aquatics,0,0,0,3679000.0,3795.97330845042
654886163,Teray Smith,BAH,male,9/28/94,1.88,,athletics,0,0,0,388019.0,22817.2308572518
214021045,Teresa Frassinetti,ITA,female,12/24/85,1.78,75.0,aquatics,0,1,0,60802085.0,29957.8043154372
57418889,Teresa Lu,TPE,female,10/13/87,1.64,57.0,golf,0,0,0,,
38799648,Teresa Patricia Almeida,ANG,female,4/5/88,1.7,98.0,handball,0,0,0,25021974.0,4101.47215182964
364848926,Teresa Portela,POR,female,10/30/87,1.62,63.0,canoe,0,0,0,10348648.0,19222.1500764153
18635175,Teresa Portela Rivas,ESP,female,5/5/82,1.72,69.0,canoe,0,0,0,46418269.0,25831.5823052954
923351948,Tereza Master,MAW,female,9/21/88,1.49,45.0,athletics,0,0,0,17215232.0,371.985747810344
242422662,Terina Te Tamaki,NZL,female,5/1/97,1.65,67.0,rugby sevens,0,1,0,4595700.0,37807.9672760442
334953964,Tero Pitkamaki,FIN,male,12/19/82,1.95,94.0,athletics,0,0,0,5482013.0,42311.0362306446
672973707,Tero Seppo Vaelimaeki,FIN,male,3/21/82,1.7,73.0,wrestling,0,0,0,5482013.0,42311.0362306446
395956352,Terry Bouhraoua,FRA,male,8/29/87,1.69,65.0,rugby sevens,0,0,0,66808385.0,36205.5681017036
125367694,Teruya Goto,JPN,male,12/18/91,1.77,82.0,rugby sevens,0,0,0,126958472.0,32477.2151449234
510104446,Teruyoshi Akiyama,JPN,male,12/25/71,1.68,65.0,shooting,0,0,0,126958472.0,32477.2151449234
102862787,Tervel Ivaylov Dlagnev,USA,male,11/19/85,1.88,122.0,wrestling,0,0,0,321418820.0,56115.7184261955
655229990,Tesfaye Abera,ETH,male,3/31/92,1.92,68.0,athletics,0,0,0,99390750.0,619.169406475891
135938063,Tess Oliveira,BRA,female,1/6/87,1.65,58.0,aquatics,0,0,0,207847528.0,8538.5899749574
651217766,Tess Wester,NED,female,5/19/93,1.78,70.0,handball,0,0,0,16936520.0,44299.768085383
723655440,Tessa Gobbo,USA,female,12/8/90,1.86,81.0,rowing,1,0,0,321418820.0,56115.7184261955
847466727,Tessa Lavey,AUS,female,3/29/93,1.72,68.0,basketball,0,0,0,23781169.0,56310.9629933721
647467828,Tessa van Schagen,NED,female,2/2/94,1.68,62.0,athletics,0,0,0,16936520.0,44299.768085383
166897661,Tessie Savelkouls,NED,female,3/11/92,1.82,95.0,judo,0,0,0,16936520.0,44299.768085383
279816745,Tetiana Melnyk,UKR,female,4/2/95,1.85,63.0,athletics,0,0,0,45198200.0,2114.95471628444
740317343,Tetyana Bilenko,UKR,female,11/23/83,1.78,67.0,table tennis,0,0,0,45198200.0,2114.95471628444
649148509,Tetyana Kob,UKR,female,10/25/87,1.61,,boxing,0,0,0,45198200.0,2114.95471628444
159812118,Tewelde Estifanos,ERI,male,11/2/81,,,athletics,0,0,0,,
807447097,Teymur Mammadov,AZE,male,1/11/93,1.96,,boxing,0,0,0,9651349.0,5496.34464026248
370652177,Teymuraz Gabashvili,RUS,male,5/23/85,1.87,85.0,tennis,0,0,0,144096812.0,9092.58053606884
754858523,Thabiso Kutumela,RSA,male,7/1/93,1.75,68.0,football,0,0,0,54956920.0,5723.97335690212
210040104,Thadius Katua,PNG,male,11/4/97,1.67,,boxing,0,0,0,7619321.0,
332545480,Thais Guedes,BRA,female,1/20/93,1.64,60.0,football,0,0,0,207847528.0,8538.5899749574
951388142,Thaisa,BRA,female,12/17/88,1.66,59.0,football,0,0,0,207847528.0,8538.5899749574
296920401,Thaisa Menezes,BRA,female,5/15/87,1.96,75.0,volleyball,0,0,0,207847528.0,8538.5899749574
900917316,Thanackal Gopi,IND,male,5/24/88,1.66,56.0,athletics,0,0,0,1311050527.0,1598.25903421916
381843063,Thanasi Kokkinakis,AUS,male,4/10/96,1.96,82.0,tennis,0,0,0,23781169.0,56310.9629933721
699394575,Thanh An Vu,VIE,male,8/7/92,1.85,80.0,fencing,0,0,0,91703800.0,2111.13802366815
5130801,Thanh Ngung Nguyen,VIE,male,4/8/92,1.65,55.0,athletics,0,0,0,91703800.0,2111.13802366815
955206576,Thapelo Morena,RSA,male,8/6/93,1.7,62.0,football,0,0,0,54956920.0,5723.97335690212
315255712,Thea Lafond,DMA,female,4/5/94,1.73,65.0,athletics,0,0,0,72680.0,7116.38639189547
439436986,Thembi Kgatlana,RSA,female,5/2/96,1.56,50.0,football,0,0,0,54956920.0,5723.97335690212
215472787,Theo Bos,NED,male,8/22/83,1.9,85.0,cycling,0,0,0,16936520.0,44299.768085383
529392127,Theo Bussiere,FRA,male,1/18/95,1.9,90.0,aquatics,0,0,0,66808385.0,36205.5681017036
104108764,Theo Piniau,PNG,male,6/8/93,1.72,59.0,athletics,0,0,0,7619321.0,
306944769,Theo Reinhardt,GER,male,9/17/90,1.77,68.0,cycling,0,0,0,81413145.0,41313.3139945434
263136966,Theo van de Vendel,NED,male,10/24/80,1.76,73.0,equestrian,0,0,0,16936520.0,44299.768085383
648002342,Theodora Drakou,GRE,female,2/6/92,1.69,67.0,aquatics,0,0,0,10823732.0,18002.2305776688
470687922,Theodoros Iakovidis,GRE,male,2/12/91,1.81,85.0,weightlifting,0,0,0,10823732.0,18002.2305776688
466992964,Theophile Onfroy,FRA,male,12/29/92,1.89,82.0,rowing,0,0,0,66808385.0,36205.5681017036
119367610,Theorine Christelle Aboa Mbeza,CMR,female,8/25/92,1.82,78.0,volleyball,0,0,0,23344179.0,1217.26067048427
460776365,Theresa Fitzpatrick,NZL,female,2/25/95,1.68,75.0,rugby sevens,0,1,0,4595700.0,37807.9672760442
365498123,Therese Alshammar,SWE,female,8/26/77,1.8,64.0,aquatics,0,0,0,9798871.0,50579.6736486777
27368310,Thery Schir,SUI,male,2/18/93,1.86,77.0,cycling,0,0,0,8286976.0,80945.0792194742
559704929,Thi Anh Do,VIE,female,2/9/96,1.65,58.0,fencing,0,0,0,91703800.0,2111.13802366815
581029614,Thi Ha Thanh Phan,VIE,female,10/16/91,1.63,48.0,gymnastics,0,0,0,91703800.0,2111.13802366815
419742149,Thi Hang Vu,VIE,female,5/25/92,1.58,47.0,wrestling,0,0,0,91703800.0,2111.13802366815
89761321,Thi Huyen Nguyen,VIE,female,5/19/93,1.58,45.0,athletics,0,0,0,91703800.0,2111.13802366815
414794696,Thi Huyen Vuong,VIE,female,6/22/92,1.55,48.0,weightlifting,0,0,0,91703800.0,2111.13802366815
262269527,Thi Le Dung Nguyen,VIE,female,9/9/85,1.68,55.0,fencing,0,0,0,91703800.0,2111.13802366815
340277633,Thi Lua Nguyen,VIE,female,7/24/91,1.65,53.0,wrestling,0,0,0,91703800.0,2111.13802366815
927744714,Thi Nhu Hoa Nguyen,VIE,female,2/21/84,1.7,60.0,fencing,0,0,0,91703800.0,2111.13802366815
244236033,Thi Trang (b) Vu,VIE,female,5/19/92,1.63,58.0,badminton,0,0,0,91703800.0,2111.13802366815
666839179,Thiago Andre,BRA,male,8/4/95,1.63,52.0,athletics,0,0,0,207847528.0,8538.5899749574
176515757,Thiago Bomfim,BRA,male,9/21/90,1.93,84.0,hockey,0,0,0,207847528.0,8538.5899749574
544759251,Thiago Braz da Silva,BRA,male,12/16/93,1.83,75.0,athletics,1,0,0,207847528.0,8538.5899749574
682318749,Thiago Maia,BRA,male,3/23/97,1.78,69.0,football,1,0,0,207847528.0,8538.5899749574
79240685,Thiago Pereira,BRA,male,1/26/86,1.87,83.0,aquatics,0,0,0,207847528.0,8538.5899749574
36658255,Thiago Simon,BRA,male,4/3/90,1.84,93.0,aquatics,0,0,0,207847528.0,8538.5899749574
69081785,Thiagus dos Santos,BRA,male,1/25/89,1.98,104.0,handball,0,0,0,207847528.0,8538.5899749574
23647767,Thibault Colard,FRA,male,1/13/92,1.87,70.0,rowing,0,0,1,66808385.0,36205.5681017036
228211001,Thibault Rossard,FRA,male,8/28/93,1.93,85.0,volleyball,0,0,0,66808385.0,36205.5681017036
914516277,Thibaut Amani Danho,CIV,male,1/15/94,1.85,82.0,aquatics,0,0,0,22701556.0,1398.98995768413
814590429,Thibaut Simon,FRA,male,12/18/83,1.92,98.0,aquatics,0,0,0,66808385.0,36205.5681017036
999374064,Thibaut Vallette,FRA,male,1/18/74,1.71,60.0,equestrian,1,0,0,66808385.0,36205.5681017036
50266146,Thierry Omeyer,FRA,male,11/2/76,1.92,93.0,handball,0,1,0,66808385.0,36205.5681017036
963532102,Thijs Visser,ARU,male,10/19/89,1.84,88.0,sailing,0,0,0,103889.0,
326914230,Thint Myaat,MYA,male,4/14/02,1.6,52.0,aquatics,0,0,0,53897154.0,1161.48815791087
172048822,Thomas Baroukh,FRA,male,12/15/87,1.83,70.0,rowing,0,0,1,66808385.0,36205.5681017036
849127949,Thomas Barr,IRL,male,7/24/92,1.83,70.0,athletics,0,0,0,4640703.0,61133.672427322
714454697,Thomas Barrows,USA,male,11/2/87,1.86,82.0,sailing,0,0,0,321418820.0,56115.7184261955
896818368,Thomas Boudat,FRA,male,2/24/94,1.75,69.0,cycling,0,0,0,66808385.0,36205.5681017036
360675944,Thomas Briceno,CHI,male,9/16/93,1.86,90.0,judo,0,0,0,17948141.0,13416.2300390185
168124839,Thomas Briels,BEL,male,8/23/87,1.72,71.0,hockey,0,1,0,11285721.0,40324.0277657215
475825949,Thomas Daley,GBR,male,5/21/94,1.77,70.0,aquatics,0,0,1,65138232.0,43875.9696143686
360616415,Thomas Dunstan,USA,male,9/29/97,1.94,96.0,aquatics,0,0,0,321418820.0,56115.7184261955
391980322,Thomas Fabbiano,ITA,male,5/26/89,1.73,70.0,tennis,0,0,0,60802085.0,29957.8043154372
521339306,Thomas Fraser-Holmes,AUS,male,10/9/91,1.94,85.0,aquatics,0,0,0,23781169.0,56310.9629933721
868940905,Thomas Hagelskjar,DEN,male,2/4/95,1.87,81.0,football,0,0,0,5676002.0,51989.2934712354
371431214,Thomas Heurtel,FRA,male,4/10/89,1.88,83.0,basketball,0,0,0,66808385.0,36205.5681017036
112978529,Thomas Jaeschke,USA,male,9/4/93,1.98,84.0,volleyball,0,0,1,321418820.0,56115.7184261955
219077110,Thomas Jordier,FRA,male,8/12/94,1.7,65.0,athletics,0,0,0,66808385.0,36205.5681017036
94661624,Thomas Mathis,AUT,male,4/25/90,1.78,63.0,shooting,0,0,0,8611088.0,43774.985173612
374876485,Thomas Murray,NZL,male,4/5/94,1.89,87.0,rowing,0,0,0,4595700.0,37807.9672760442
782766062,Thomas Pieters,BEL,male,1/27/92,1.96,85.0,golf,0,0,0,11285721.0,40324.0277657215
870559020,Thomas Ploessel,GER,male,4/29/88,1.81,80.0,sailing,0,0,1,81413145.0,41313.3139945434
900233130,Thomas Rohler,GER,male,9/30/91,1.92,92.0,athletics,1,0,0,81413145.0,41313.3139945434
496341298,Thomas Simart,FRA,male,10/9/87,1.8,82.0,canoe,0,0,0,66808385.0,36205.5681017036
851753829,Thomas Springer,AUT,male,11/6/84,1.84,70.0,triathlon,0,0,0,8611088.0,43774.985173612
514467487,Thomas Zajac,AUT,male,9/22/85,1.8,77.0,sailing,0,0,1,8611088.0,43774.985173612
666963728,Thomas van der Plaetsen,BEL,male,12/24/90,1.86,82.0,athletics,0,0,0,11285721.0,40324.0277657215
831910280,Thomaz Bellucci,BRA,male,12/30/87,1.88,82.0,tennis,0,0,0,207847528.0,8538.5899749574
854048729,Thongchai Jaidee,THA,male,11/8/69,1.7,63.0,golf,0,0,0,67959359.0,5814.76976382355
272895419,Thorbjorn Olesen,DEN,male,12/21/89,1.77,70.0,golf,0,0,0,5676002.0,51989.2934712354
